Genes,peak_time,Distance
SAL1,46.0,5.433870011454848
GTR2,55.0,5.433943069981598
ECM3,21.0,5.433956873029553
RPS14B,35.0,5.434085766977176
YBL029W,12.0,5.434380102622428
SQT1,25.0,5.434525237749789
YLR410W-B,16.0,5.434741734481176
YDL218W,16.0,5.435056783038096
YHR033W,26.0,5.435381554004956
ALY1,63.0,5.4356156583203346
NPA3,59.0,5.435936416336904
ATS1,27.0,5.436241740099298
SAM50,6.0,5.4373936336416895
RPL39,63.0,5.437587682176661
RRG1,65.0,5.4382492282456925
RSC9,43.0,5.439500125724237
MON2,0.0,5.440782389705462
SKG1,10.0,5.440968379974769
DIA2,34.0,5.441313192516259
AST2,29.0,5.441994664396907
EMP47,3.0,5.442090565463334
FMP52,0.0,5.4421727303996565
MOH1,9.0,5.443117385840859
TTI2,17.0,5.443701711599579
CDH1,66.0,5.443729688760016
DGR2,6.0,5.443817076664635
NAM7,32.0,5.444035525758131
CTR9,47.0,5.444602578504279
RRP9,38.0,5.444638606991547
BAT2,18.0,5.444906076232086
ARP2,5.0,5.445110320225552
YLR264C-A,43.0,5.445498468373098
CMC2,1.0,5.44587400517978
YOR012W,36.0,5.445968057576025
RPL24A,65.0,5.445988034962118
YDR007W,7.0,5.446056824953748
IMP4,54.0,5.447104290933463
AFI1,54.0,5.4472415111448
YPR195C,12.0,5.44753418439792
YPT35,6.0,5.447657504343631
UBX2,10.0,5.447844209241122
MRPL20,4.0,5.448485760094848
SFT1,64.0,5.448917120551249
SEC27,46.0,5.449162499103239
SSN8,72.0,5.449198701894232
KAP120,16.0,5.4494111811068
AAR2,1.0,5.449574034449581
NPR2,6.0,5.4496111688025035
TSR4,39.0,5.450519629783565
YIL148W,2.0,5.451762431995508
TRM12,9.0,5.452703652527626
GIS4,52.0,5.45340631384487
RPS9B,56.0,5.454146026418376
CUL3,64.0,5.454233337830443
ERG27,7.0,5.454489825782624
YMR317W,55.0,5.4548970479500944
MRPL27,70.0,5.455092858814438
YBR181C,62.0,5.455694026371369
YLR419W,48.0,5.456582102866658
MOS2,2.0,5.456834618455155
PPG1,9.0,5.456983833812402
BUD6,31.0,5.4572827707073595
STP4,60.0,5.4577234205127185
FMP33,4.0,5.457950809281049
YBL005W-B,41.0,5.4579716653550765
RKR1,1.0,5.458286367785716
RPA34,68.0,5.458705501368667
ZPR1,26.0,5.458914312652904
PAB1,32.0,5.459328584296651
RCM1,37.0,5.460108150344713
YIL046W-A,64.0,5.460254242573874
RPL21A,71.0,5.461319981491534
GIM5,71.0,5.462271953272986
MRL1,73.0,5.462588502413889
TRM5,41.0,5.462936381702247
CMC1,72.0,5.463292437468196
SHM1,28.0,5.463301635542915
RPS25B,55.0,5.463388652726149
RPL11A,70.0,5.463564126844566
SCH9,52.0,5.463658493049856
RTC6,7.0,5.463866524369707
YLR287C,48.0,5.463975292280812
RFC2,9.0,5.464699756897374
CCC2,54.0,5.466261049170467
snR71,54.0,5.4665183953878795
SKN7,34.0,5.466844725233683
YMR087W,8.0,5.466854294719728
PTC3,53.0,5.466930499662497
NUP157,47.0,5.467059885841083
HSE1,2.0,5.467387065257697
CWC23,43.0,5.4674448860416085
NOP14,51.0,5.467790390600899
DUF1,1.0,5.467875296098197
AVT4,2.0,5.468372529928441
STF2,4.0,5.468454702871963
GLT1,17.0,5.4685638008429285
CAF130,46.0,5.468922069115206
SCM3,13.0,5.470062739890983
NPR3,37.0,5.470341238467281
DEG1,66.0,5.470693512132456
RRT13,5.0,5.471317282599688
SCY1,49.0,5.4715506548901995
PXR1,43.0,5.472009633893578
YMR230W-A,20.0,5.472678915788888
SAS10,38.0,5.472937252651581
COG4,37.0,5.47298193001957
HCA4,40.0,5.473664916780841
YGR127W,5.0,5.473903608182083
YPL283C,19.0,5.474054562590367
SOG2,57.0,5.474215942235938
snR39,66.0,5.4742555609944406
RPP1A,61.0,5.475002424031996
SMX2,71.0,5.475696678554356
RSM26,4.0,5.475699210231414
FAT1,22.0,5.475949760236687
KRE5,73.0,5.476289444394566
CNS1,38.0,5.476380429398162
CYC1,22.0,5.476602301861554
YOR376W-A,69.0,5.476921847345902
UFD2,65.0,5.477198437657911
MNP1,44.0,5.478664988848791
CYC3,0.0,5.478884734317153
RPR2,69.0,5.479247684821886
YVH1,43.0,5.479297418366433
POP1,40.0,5.4817488453878385
BSC5,21.0,5.482757680945561
GCN4,32.0,5.48296802793782
COX14,3.0,5.484434166483889
BAT1,13.0,5.484712500338974
MTR2,2.0,5.4850514683107665
snR47,68.0,5.485165858857633
PAN3,50.0,5.485771235620672
snR41,4.0,5.48584993062055
YIA6,3.0,5.486051492141375
ADE16,73.0,5.486088008721512
MAK16,56.0,5.487344933994418
RPL23A /// RPL23B,49.0,5.487356722451231
CDC4,30.0,5.487382949679254
SIN4,2.0,5.488245018471291
GIS2,21.0,5.488362090456561
MYO4,21.0,5.488583076729026
VBA2,71.0,5.489109027529019
SPC2,44.0,5.489578394394088
UBC4,41.0,5.490311846812295
ARF1,51.0,5.491043136682578
GID7,2.0,5.491108749318272
YNL217W,2.0,5.491138585404234
ILV6,21.0,5.49115041662999
NCE101,47.0,5.491155987910556
FIT3,55.0,5.49126247533397
CAF16,7.0,5.491345298207589
MDS3,13.0,5.491349027273513
YIL086C,12.0,5.491534330638756
CIA2,12.0,5.491568013571229
YGR066C,12.0,5.491696250745727
YPD1,59.0,5.492543055925387
LTV1,42.0,5.4929303460126775
IMG1,24.0,5.493244691094448
YOL038C-A,68.0,5.493804923649658
CIS1,54.0,5.494168929885069
RPN14,6.0,5.494396955918264
YJR111C,14.0,5.494716464035593
MSK1,4.0,5.4949565749298035
TSR1,42.0,5.495509812040437
RPB10,19.0,5.495511456132005
ERG20,14.0,5.495648092944611
SNA4,5.0,5.4957787229272075
DAL2,73.0,5.496343582212678
YDR209C,66.0,5.496564507519947
YPR003C,72.0,5.496729266881984
ATX2,39.0,5.498802768183314
YGR118W,33.0,5.498913415571311
DCI1,52.0,5.499422498257472
COX16,14.0,5.499621148259192
YEL033W,16.0,5.500400681867412
YKR018C,6.0,5.500454193258438
YPL247C,3.0,5.500711485216557
VMA1,4.0,5.50102322736061
RPL40A /// RPL40B,73.0,5.5013432082536315
PSY4,33.0,5.5019012592739305
YBL039W-B,1.0,5.502213658337898
PIR3,9.0,5.5024645215431
YBR201C-A,62.0,5.503026782802339
DBP1,6.0,5.503082407478678
FAB1,47.0,5.503940196107647
KEX2,40.0,5.504679244187161
GAL3,13.0,5.505053665388791
MED11,67.0,5.505486031034513
DOP1,1.0,5.505790046618355
YLL053C,63.0,5.506658685188134
PGM3,54.0,5.5090234241740434
PDC5,13.0,5.510880430902275
ZTA1,5.0,5.511131663116956
ELO1,19.0,5.511163621175317
ECM1,47.0,5.51129136693851
GAS2,26.0,5.511464262548323
YNL097C-B,43.0,5.512369201430339
NDI1,0.0,5.512461309618593
NUT1,48.0,5.51264707968968
KIN2,71.0,5.512956030073195
YGR164W,46.0,5.513940251101804
SDP1,5.0,5.5145961972802215
DAL82,0.0,5.514991670202977
MSS2,71.0,5.515149618214128
SWF1,21.0,5.515154030712673
VPS15,73.0,5.515439425552507
ATG36,15.0,5.515656800547458
ECM22,59.0,5.515966896413379
PHM6,29.0,5.516681964821641
YIL102C-A,37.0,5.516824933757897
DFR1,28.0,5.519085664930417
TSC13,71.0,5.519920857544865
YHL008C,0.0,5.520186413195268
DPS1,14.0,5.521432266354017
YOR182C,0.0,5.52150265395482
RPC82,50.0,5.521603234399749
TNA1,72.0,5.521625602569845
SOL3,14.0,5.522455996149242
AIM7,3.0,5.52255626904669
RMT2,37.0,5.522805203432883
YMR206W,7.0,5.523077468985623
YPC1,0.0,5.5231158464008505
ERO1,14.0,5.523574651729402
SNU71,0.0,5.5238286500763705
TIM54,66.0,5.524210203510478
snR69,33.0,5.525345152998485
AIM18,12.0,5.525482833127139
LDB7,5.0,5.526856827502789
GPT2,3.0,5.528764025844016
VHS2,51.0,5.52887564261534
FMP16,5.0,5.529073059831705
RAD6,3.0,5.5293064223111665
RNR2,28.0,5.530384122592712
CLG1,27.0,5.5306593625974685
CAT5,56.0,5.532786144359674
GSH2,69.0,5.532979748966873
PIK1,4.0,5.533198532105827
PPM2,38.0,5.533386200056295
PFF1,17.0,5.533494306312665
YHR213W-A,48.0,5.53430084594046
TIM8,71.0,5.534469815752813
NEM1,70.0,5.534897712520341
RRP5,43.0,5.535771515445996
YBR196C-B,49.0,5.535961410282667
SUI2,36.0,5.536125151751491
RPA190,37.0,5.536250405743484
UBI4,4.0,5.53629037208496
KRE29,15.0,5.536440785281356
YIP3,58.0,5.536767849399047
RIM9,18.0,5.537375592059591
PPZ2,5.0,5.5375748049023095
EBS1,37.0,5.537639629466948
RRP43,66.0,5.53898296771971
DFM1,9.0,5.539219817357063
ROT1,23.0,5.540142752465084
snR30,32.0,5.540214488192246
ENV7,9.0,5.540868380765029
PXA2,3.0,5.541017000649775
YLR290C,62.0,5.541030019459515
YOR394C-A,73.0,5.541108662987071
LSM5,38.0,5.541144896958944
CBP3,73.0,5.5412334379902095
MSS116,64.0,5.5419083594951175
CCA1,73.0,5.542102073240395
PUF6,57.0,5.542885055808773
AVT3,5.0,5.543223116326243
GUA1,34.0,5.543752624582636
GYP5,45.0,5.544766101551259
YOR293C-A,63.0,5.545389162440344
MRPL25,68.0,5.546032979609765
OPY1,37.0,5.546217364943489
RPL11B,51.0,5.546609832556661
UTP13,40.0,5.546626704877621
RPL30,4.0,5.5472418808987145
FMP30,8.0,5.54779509956629
GZF3,69.0,5.548495054498846
THI20,27.0,5.548859670650944
IMP3,42.0,5.550202372739814
YJL127C-B,5.0,5.5503058715625455
SWC7,31.0,5.550716744518729
SVP26,69.0,5.550722144530774
RVB2,72.0,5.55148448990182
YPR117W,72.0,5.552267324164994
MMS21,44.0,5.55237240433708
CTR86,25.0,5.553459644181543
LST4,69.0,5.553564618569621
TRM8,49.0,5.55443595691196
FEN2,72.0,5.5544917008112105
IPP1,28.0,5.556693787070174
snR85,19.0,5.556987198946403
SSS1,33.0,5.5578014317894695
SUP45,35.0,5.558914241398107
SHE10,7.0,5.559564431740111
FRE7,33.0,5.5599041535962535
VPS33,70.0,5.5602779247957494
LSC1,8.0,5.560710440397847
YJL138C,41.0,5.561863392100414
RNT1,20.0,5.562347093537217
UBC5,3.0,5.56238439334939
RDL2,68.0,5.5637347112879345
DEF1,12.0,5.563782666418372
MPP10,49.0,5.564662561783022
PRP43,39.0,5.5648349723788515
COS6,16.0,5.564885696129598
RKI1,19.0,5.565151701414642
YMR160W,3.0,5.565548315561943
YMR221C,31.0,5.565568785826042
ALG1,3.0,5.566219136002896
PDC1,65.0,5.5665087672324995
ZWF1,7.0,5.566620397157134
RDS1,30.0,5.566788915774776
SIR3,59.0,5.567012051339622
YOR161C-C,59.0,5.567049456017055
NEO1,65.0,5.5672921836551055
YFR006W,38.0,5.567636248447076
GSP2,7.0,5.567896651736277
UBA3,2.0,5.567948818062446
PWP1,40.0,5.568068177823581
BAP2,46.0,5.5684281397184545
YLL016W,14.0,5.568841227692685
ATG19,4.0,5.569434468648925
ARX1,37.0,5.5695110589861745
YDR161W,52.0,5.571518504858172
RAT1,49.0,5.572489890745547
SPP381,69.0,5.57334115102384
CHK1,7.0,5.573880749387791
YOR381W-A,67.0,5.574654449514742
IGD1,73.0,5.5747444389864045
MEX67,52.0,5.574778335619162
FAA4,63.0,5.577237208135319
RRT6,14.0,5.577252013365367
SUA5,46.0,5.578658195198471
NUG1,41.0,5.579064773756561
CDC40,41.0,5.579460927836579
APE1,9.0,5.579775841036008
snR86,73.0,5.580295573268079
TDA8,15.0,5.58040223989305
ATC1,26.0,5.5811529352967035
RTC4,50.0,5.581244698720285
GPA2,3.0,5.581491179286011
ISC10,56.0,5.582628643604384
PEP4,7.0,5.583111281784357
HXK2,17.0,5.5845897615021185
YIL156W-B,3.0,5.5850439902385585
PRS4,17.0,5.5855852462119016
YAL064W,13.0,5.5859126062359845
VMA21,49.0,5.5864455636916395
SOL4,3.0,5.586650941846663
SAM2,38.0,5.586979474589482
HMG2,6.0,5.587194517550531
YDR034C-D,16.0,5.5872011673619255
PML1,64.0,5.587207268908099
ACF2,61.0,5.587592882436722
TMA20,49.0,5.587786104035152
MAG2,65.0,5.588162041402682
CDC25,54.0,5.5883128751737186
ASG1,45.0,5.589766370554048
YER145C-A,51.0,5.590062162196981
YPL277C,15.0,5.590263002139567
SAS5,44.0,5.590318399492104
ARC19,9.0,5.590496596370537
SWM2,72.0,5.590515439813347
RPL32,44.0,5.5908793887289
YRA1,3.0,5.591203767085855
PIB2,34.0,5.591364746191316
SKP2,11.0,5.592043974116628
MMP1,49.0,5.592152554700046
JSN1,2.0,5.592214756882971
CIC1,42.0,5.5926217806729825
YOL073C,1.0,5.593107893401922
PKH3,68.0,5.594041761690018
SHR3,66.0,5.595196499065474
YKL077W,29.0,5.596082922774894
MFM1,62.0,5.596941747736905
GCN20,3.0,5.597027576467095
MRE11,17.0,5.597151825115045
PKH1,8.0,5.59740142142753
UFD4,69.0,5.597583842140208
NUP82,25.0,5.597733028929943
LST7,10.0,5.598135421517692
RRP14,1.0,5.598748029298984
YPL113C,33.0,5.598872204926252
CTF8,29.0,5.599604683051121
CCZ1,46.0,5.599808396985232
HSP26,13.0,5.600232685136722
YCL001W-B,62.0,5.60087451910407
ARO10,20.0,5.60112478591854
PMC1,1.0,5.601179550808901
YDR132C,0.0,5.601563072999058
GYL1,61.0,5.602189881893823
CAB1,13.0,5.602634089389707
TDA1,62.0,5.6033508185992424
TOM6,40.0,5.603598116879111
TEN1,8.0,5.606361799210796
LEU2,6.0,5.606592073973625
YNL277W-A,38.0,5.607301388989321
TSC11,55.0,5.60776018272607
YDL206W,9.0,5.607768232005334
KTI12,33.0,5.607795151487329
AFT2,55.0,5.607837226691863
GUT1,2.0,5.608558781318526
LAG2,5.0,5.608692913208957
NFS1,8.0,5.608910714599233
snR87,47.0,5.609146870341055
GLY1,22.0,5.6091762084846986
YGR161C-D,21.0,5.61118762763853
APC5,11.0,5.611811443771415
DBP6,43.0,5.611908585375965
ATO3,19.0,5.612351387280084
PAU23,58.0,5.613923967090016
VPS34,72.0,5.614217777415055
ECM2,63.0,5.614336101057582
YBT1,31.0,5.614541623918758
EEB1,7.0,5.614566402284484
PTR3,35.0,5.616387451746969
RLI1,40.0,5.616496260806487
YNL184C,40.0,5.617334957871155
PGM2,2.0,5.617409327183174
YNR075C-A,22.0,5.617412407566723
ENO1,0.0,5.617668940677056
TIF4631,44.0,5.61893115247139
CHS7,8.0,5.619691003376107
ARP3,7.0,5.620243295479558
LHS1,18.0,5.621815819111054
FRA2,29.0,5.621881225984976
YCR101C,3.0,5.62212064747575
YHR055C,13.0,5.62225057368155
YHR053C,13.0,5.62225057368155
VHC1,6.0,5.622591922789248
RRT15,17.0,5.622874081772398
PPH21,1.0,5.62307441249734
YDR415C,5.0,5.623252225924433
RPA135,37.0,5.623280677916798
SBH2,14.0,5.623339555543598
PMR1,12.0,5.623348676498035
SRP1,23.0,5.623514602794803
STE20,30.0,5.623766433112919
RPS7A,51.0,5.624329888028439
YPR080W,24.0,5.624552113059555
FUI1,65.0,5.624853765716026
FSF1,26.0,5.625978791888965
MER1,73.0,5.626546417217247
YDR170W-A,9.0,5.626592297766748
SDA1,41.0,5.628208202166062
PCK1,15.0,5.629181548652867
ART5,67.0,5.629208771949845
GVP36,8.0,5.629771827123585
YEL020C,0.0,5.630533750698584
KSS1,29.0,5.630543390737908
FOX2,9.0,5.631155419036371
YBR287W,1.0,5.6330466356971325
LHP1,39.0,5.633409828687906
TMA7,66.0,5.635014002506752
CDC33,71.0,5.636707868104557
COG7,3.0,5.636716501932088
RRP4,48.0,5.63679867858335
ELP4,34.0,5.638250115140688
YIL105W-A,2.0,5.638266554178408
REC102,71.0,5.63838302527846
BRL1,34.0,5.638912390423202
YOL155W-A,6.0,5.640181442900481
PTI1,48.0,5.64021218657242
YPR089W,48.0,5.6409060704531395
IRS4,36.0,5.640932747277297
VIP1,57.0,5.643192806735139
TPK2,73.0,5.643503354063215
RIB7,11.0,5.644255473666883
MEI4,42.0,5.644362715839766
MIH1,48.0,5.644751204387204
GLN3,10.0,5.6462689907902766
AIM36,16.0,5.646400331020055
FRS2,12.0,5.646983353973222
BNI1,29.0,5.648064377667013
AIR2,10.0,5.6485646112698165
YBP1,55.0,5.648801941049312
ESBP6,4.0,5.649708377938241
ULP2,52.0,5.64973971052576
PTC4,1.0,5.650207280085498
SSA1,16.0,5.650546373069514
YDR374W-A,33.0,5.6506336390818745
FRS1,38.0,5.65114042796125
RCL1,41.0,5.652134679963334
RAD30,45.0,5.652415756324562
NMA111,46.0,5.652622211278617
YOR342C,14.0,5.652989749722499
UBP13,1.0,5.653806905807622
YJR096W,8.0,5.653861469700232
snR61,8.0,5.654096643192769
AAD4,10.0,5.654227955754968
RPA49,39.0,5.655109714413887
UTP7,39.0,5.65511526876071
SOH1,9.0,5.655261355534845
SNU56,60.0,5.656334952307086
YCL042W,64.0,5.656492764434549
SKO1,18.0,5.65658084599114
SLO1,11.0,5.657290276592848
PAM18,8.0,5.657674428253072
SEC18,15.0,5.658901615256285
UGA1,8.0,5.659312348524513
GCD6,38.0,5.659778432745111
DIS3,47.0,5.660368955505305
RPS22A,47.0,5.6604033076030795
ETS1-1,62.0,5.661829473869882
ETS1-2,62.0,5.661829473869882
ASI1,70.0,5.661958189163117
RBK1,70.0,5.663045288502031
IRE1,4.0,5.664156904097386
DGA1,18.0,5.664892975861779
RSE1,56.0,5.66540028804446
YGK3,42.0,5.666322811695306
RPS26A,1.0,5.66665904095316
CYS4,40.0,5.66674858871829
TIM10,49.0,5.66714140518466
TUL1,3.0,5.66732588431864
GPI17,42.0,5.667523792221577
DCG1,51.0,5.6679080984891925
URA1,73.0,5.669873785735644
YDR119W-A,1.0,5.669937054191746
ECM5,50.0,5.670211026826863
RTG1,3.0,5.670821937162054
CDC60,28.0,5.671206428109266
NSE5,58.0,5.671365843570145
YHL049C,37.0,5.672153642167877
ARK1,5.0,5.672875433908005
SET6,4.0,5.6738742146872045
YCR100C,12.0,5.6742879268724895
YNR062C,16.0,5.674401505509073
UTP5,33.0,5.674585933441524
AVT5,5.0,5.674625629740982
WAR1,3.0,5.674657650642262
AHP1,32.0,5.675236800092942
TES1,4.0,5.67614470250453
DPH6,68.0,5.676269530667293
YPL119C-A,23.0,5.6766872959114085
ERG13,17.0,5.677472828823773
BUL1,22.0,5.677620714298626
DMC1,8.0,5.677969582951823
LSM12,4.0,5.6784240810230875
SYO1,42.0,5.678872851319076
YAL037C-A,29.0,5.6798028239831275
NTF2,64.0,5.679898705388778
TSR2,6.0,5.680320432192158
PDI1,5.0,5.680640727563756
YLR125W,7.0,5.680948711033307
DIP5,13.0,5.68220960033956
YMR090W,9.0,5.683086918723062
RGR1,58.0,5.683370526380073
LYS4,39.0,5.684022478450983
HIS1,20.0,5.684214095899922
YOL075C,23.0,5.6844934115196155
YOL098C,14.0,5.684743891040604
PEP8,6.0,5.687661808538262
FMP21,4.0,5.688202182923779
SRO77,25.0,5.6882315459674615
RPC10,38.0,5.688998288297577
GND2,17.0,5.6896821730499765
YCR016W,67.0,5.689905339999567
PHO91,58.0,5.690590514050201
YPL264C,19.0,5.690840961165885
YER121W,11.0,5.691024496408218
YBL108C-A,29.0,5.691218626093854
POM152,47.0,5.6930375834265305
APE2,7.0,5.69311025948765
RAD3,31.0,5.693503596879287
YAR1,58.0,5.694477522818389
TFB1,2.0,5.69631626666994
RPS23A /// RPS23B,46.0,5.69662858122794
RRT8,4.0,5.696935526704667
THR1,22.0,5.697037131349048
AAP1,8.0,5.697492368984152
MIG3,9.0,5.69845264749209
SPB4,56.0,5.699031657073721
YHI9,17.0,5.6992336815018465
YGR126W,5.0,5.699499862689002
ECM16,36.0,5.699708495240181
YNL234W,16.0,5.7001557296616125
YLR040C,65.0,5.700657107858796
NAF1,30.0,5.7010076106779515
YOL118C,3.0,5.702442881703415
UBC11,10.0,5.702443551208266
RAD18,1.0,5.702723327483813
MNR2,3.0,5.703386074644802
AAH1,44.0,5.703822245487833
GRX7,48.0,5.70496573729234
FAR1,72.0,5.7054238532003545
YBL100W-C,73.0,5.705662191287542
NTH2,7.0,5.705946544769577
MBA1,37.0,5.706652559728933
YOR365C,28.0,5.707026172503706
MSD1,65.0,5.7072807629004565
PSY2,16.0,5.707648295187706
ERG12,16.0,5.70941383977287
ANR2,54.0,5.710777284809964
ATG18,13.0,5.710845656194902
KRE2,8.0,5.711491222571506
PET9,72.0,5.713062603227227
EAR1,39.0,5.713605061257124
NTG1,5.0,5.713824313282502
URA7,37.0,5.716098443266821
SBE2,53.0,5.716570369005678
MTC5,72.0,5.7167718861861045
PEX15,68.0,5.71696041187897
HXK1,6.0,5.7180872017329705
ATP10,44.0,5.718226412234794
AQY2,66.0,5.718569272692514
TFS1,9.0,5.71860789328158
BIT2,27.0,5.718766765025957
OXP1,30.0,5.718839107624726
UBP8,26.0,5.71939362130621
YBR096W,9.0,5.719483432163847
CTL1,34.0,5.71996153569714
RPS27B,34.0,5.720041516191105
PET20,1.0,5.720266435082258
YAR020C,14.0,5.720409120259711
BSC2,52.0,5.720495413204197
YGR054W,46.0,5.721318595055868
RPL34B,58.0,5.722609524747061
APC11,36.0,5.723322981442734
LYS14,18.0,5.724298307794316
YHR112C,14.0,5.724947130547918
YNL200C,8.0,5.7250895849112435
RIM13,5.0,5.726000329178607
YSY6,42.0,5.726263504473696
MET30,37.0,5.726308325002734
ARE2,8.0,5.726651054087877
YIR020C,8.0,5.726773969932083
YNR076W,17.0,5.726856952226889
PKP2,6.0,5.727386492218571
FIT2,58.0,5.727759053334932
YER079W,4.0,5.728097395952511
RPL43A /// RPL43B,44.0,5.728720781131551
YDL184C,41.0,5.7287499539368225
HPR1,7.0,5.728822573849568
SOK1,14.0,5.729244888405212
YLR035C-A,10.0,5.730143749927657
YNL054W-A,66.0,5.730709480357024
ATG11,9.0,5.731409059710867
CRM1,15.0,5.731962696739795
THR4,25.0,5.732304510925607
OAC1,16.0,5.732762753627683
DCN1,6.0,5.733494937584089
YLR312C,0.0,5.733840513848813
SAF1,6.0,5.734071126538033
MAK5,36.0,5.735323619542803
CFD1,31.0,5.736550310610671
YML108W,67.0,5.737707118950832
YLR225C,68.0,5.738529777864568
LCB5,35.0,5.738570521468191
HBT1,8.0,5.739244231590533
ATG27,20.0,5.740443128405636
URA4,67.0,5.740646832474647
COX23,41.0,5.741240179061231
URK1,37.0,5.742347080004245
snR80,68.0,5.743421727775756
YME1,8.0,5.7443552739623485
YJR107W,2.0,5.744777728848791
YNR063W,25.0,5.745078866559446
TIM12,31.0,5.745721798679092
ERB1,41.0,5.7463863981622
ENA5,39.0,5.746528512087287
YPR014C,8.0,5.748025855274807
LOS1,41.0,5.748655154369599
YGR117C,4.0,5.748737684707682
DAL1,1.0,5.748754713057575
YKL033W-A,11.0,5.7492168839632525
NNT1,12.0,5.750289465220124
RHR2,18.0,5.750322334088657
VTC1,60.0,5.751366859965923
SME1,53.0,5.751445235783673
SOK2,40.0,5.751587257033317
USV1,15.0,5.751954187328235
MRPL23,66.0,5.752041527132972
CUP9,58.0,5.7523356973559885
MOB2,42.0,5.752464251715799
RRP12,37.0,5.753142744543347
snR74,14.0,5.753652104655428
AIM21,13.0,5.755309937081143
AAD6,12.0,5.75564295455227
YJR154W,16.0,5.757048958138716
ERG2,12.0,5.758321860037188
GCD11,40.0,5.758474079171195
YFR020W,2.0,5.7588487345387955
ATG32,16.0,5.760088139827715
LEU9,29.0,5.76010125633362
KIC1,58.0,5.76039618874936
PTA1,69.0,5.761035366330749
LCB4,57.0,5.761246842980692
DPH2,41.0,5.761305981474996
MOT3,53.0,5.761633163524365
ROM2,16.0,5.7618234719261325
HSP12,19.0,5.762572801676304
MPT5,15.0,5.7625965963903
PEX28,2.0,5.762604785103868
snR59,66.0,5.763350454590902
UBP15,3.0,5.763427406147302
YGR292W,9.0,5.763739401276581
ZRG17,61.0,5.764196502371091
ECM14,12.0,5.765619198837527
snR78,59.0,5.7661833811376315
THI22,33.0,5.766784630765166
RPC40,39.0,5.767011660151652
NUP84,54.0,5.7677529317884275
MNE1,59.0,5.768124191765534
YMR310C,38.0,5.768371193945977
PRY1,15.0,5.769154227887731
LYS21,18.0,5.769850343573676
YMR134W,29.0,5.770255544728683
snR73,25.0,5.770256178758796
ADY3,8.0,5.770948384866662
GDE1,9.0,5.771121432637251
AYT1,18.0,5.771718316570785
VBA1,7.0,5.771883289758817
PDC2,23.0,5.7731912157032585
COX15,69.0,5.773611555698748
NBL1,26.0,5.7747892795439695
BAS1,65.0,5.775216566265536
RDI1,7.0,5.775364695308378
RIO1,53.0,5.775876210754047
ATG29,4.0,5.777472512635684
ARO8,15.0,5.778361640181424
RSN1,9.0,5.778855878572233
HSV2,3.0,5.77936719897858
KAP104,46.0,5.780776556387218
YKL091C,5.0,5.7808410808244215
GTT1,12.0,5.782027028327194
GIS3,28.0,5.782102533178024
HMF1,12.0,5.782284119694365
CDC19,70.0,5.782803115051854
CDC15,0.0,5.784124139762788
YOP1,68.0,5.784835994961085
SRB8,64.0,5.7858249266647634
SSM4,25.0,5.785877541660054
snR33,61.0,5.786921830136212
MVP1,68.0,5.787321256370235
YGR266W,11.0,5.787390966881557
SKT5,13.0,5.787777896736084
TKL1,5.0,5.788491184415399
YDR018C,2.0,5.789304547431395
YLR122C,6.0,5.789497367356161
YJL070C,4.0,5.789865856702413
DFG10,4.0,5.791366728083753
YPL109C,5.0,5.792400891935343
SIP5,4.0,5.792704389163738
PRS5,48.0,5.792985530412482
TSL1,1.0,5.793767460235324
CTP1,35.0,5.793823328007307
TRM112,0.0,5.794240386437572
RRN11,41.0,5.794573456642919
HMX1,6.0,5.795649921552629
CDC43,47.0,5.796025782885394
MKT1,24.0,5.796505698283709
BBC1,5.0,5.796908758389626
HOR2,8.0,5.797414075772072
BRE5,19.0,5.797595795010449
CUE1,58.0,5.798851147125986
PFA3,20.0,5.799076336255279
NOP7,41.0,5.799136099626515
RRP46,70.0,5.799678003114239
YHR131C,3.0,5.800029802104207
DBP10,55.0,5.800375908511641
DRE2,73.0,5.804158540374826
SYM1,5.0,5.8043610700402954
snR55,65.0,5.804675236272034
VMA2,9.0,5.80476777010567
ODC2,14.0,5.805310715288827
MRS4,0.0,5.8061659400604775
ARA1,10.0,5.8084020769210944
YMR226C,12.0,5.809722610821467
DDR2,65.0,5.809753350038632
RME3,11.0,5.810498225380233
ELA1,8.0,5.810620880377886
SEC5,59.0,5.811100237003805
ABP140,48.0,5.811513227593994
SPO1,7.0,5.811576451928232
TOD6,34.0,5.811631932939496
YML003W,7.0,5.811789162519779
YJL213W,23.0,5.812014206772439
YGR174W-A,0.0,5.812105199710193
MET2,43.0,5.812246135841709
YNL033W,67.0,5.812609001625671
THI3,34.0,5.813129711300138
SIL1,12.0,5.8138116073975326
UTP20,46.0,5.813926414608853
RGM1,63.0,5.81503411867982
AGC1,6.0,5.815178094676708
ALD2,12.0,5.81542856970304
TOK1,24.0,5.816551379558476
PIP2,5.0,5.819284855410995
ERG9,12.0,5.819567863450154
LDB17,2.0,5.8196952326675175
CCC1,10.0,5.820204838938966
YCL048W-A,14.0,5.8203289539014404
KRE9,25.0,5.82202071024214
YGL258W-A,8.0,5.824061897456911
ERG25,10.0,5.8250060700499695
RRP6,62.0,5.82528385540361
BMS1,39.0,5.82699517887412
snR43,24.0,5.827800816592836
TCD2,63.0,5.829250568211611
SSK1,73.0,5.829656519196402
YFR031C-A,16.0,5.829998450679839
VPS62,7.0,5.830224604996469
NKP1,10.0,5.831224832970261
TRK1,32.0,5.831575206994397
